nom_estab,nombre_act,telefono,latitud,longitud,codigo_act,municipio
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,5532931778,19.14213992,-98.41586659,812110,Huejotzingo
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2491375496,18.9878557,-97.70707805,812110,General Felipe Ángeles
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2211070272,19.17755463,-98.39004792,812110,Huejotzingo
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2451124235,18.85533882,-97.3782653,812110,Esperanza
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2216471065,19.05426921,-97.99318302,812110,Acajete
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2361094141,18.29598655,-97.16589663,812110,Coxcatlán
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,9531627979,18.19616421,-98.04873202,812110,Acatlán
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2231086297,19.04814862,-97.94552782,812110,Acajete
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2231241384,19.1139381,-97.95873832,812110,Acajete
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2224156128,19.12648086,-98.28040448,812110,Coronango
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2211511597,19.20539056,-98.4826854,812110,Chiautzingo
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2382248790,18.29290313,-97.16140235,812110,Coxcatlán
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2231756400,19.04742365,-97.94045073,812110,Acajete
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,7351447047,18.4914795,-98.65568018,812110,Chietla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2431232505,18.49013206,-98.65988525,812110,Chietla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2361172911,18.37937189,-97.25826941,812110,Ajalpan
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2431217375,18.50420263,-98.61380353,812110,Chietla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2361114601,18.29525862,-97.16163338,812110,Coxcatlán
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2441305262,18.91598462,-98.42354449,812110,Atlixco
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2321125974,20.13008705,-97.20964399,812110,Acateno
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,9984042166,19.19309856,-98.46140506,812110,Chiautzingo
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,7351851872,18.43190342,-98.69809312,812110,Chiautla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,7341179477,18.43081764,-98.70029975,812110,Chiautla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,7351911965,18.42900251,-98.69834471,812110,Chiautla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,9531021810,18.20422964,-98.04916612,812110,Acatlán
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2321045989,20.1315965,-97.21494962,812110,Acateno
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,7641239125,20.00711951,-97.85418238,812110,Ahuacatlán
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,7351882020,18.43235246,-98.69735386,812110,Chiautla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2213546485,19.05869978,-97.99226696,812110,Acajete
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2441487220,18.90855317,-98.43734492,812110,Atlixco
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2221114056,18.95440613,-98.01041042,812110,Cuautinchán
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2431239990,18.48306224,-98.66408142,812110,Chietla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2228381188,19.05380338,-97.9674898,812110,Acajete
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2482001368,19.21173038,-98.47750253,812110,Chiautzingo
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2431095663,18.5949114,-98.46021994,812110,Izúcar de Matamoros
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2331242783,20.02020618,-97.52284466,812110,Cuetzalan del Progreso
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2761097976,19.52204814,-97.62414268,812110,Cuyoaco
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2761045019,19.60462636,-97.62080501,812110,Cuyoaco
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,7761230613,20.16835917,-98.05443439,812110,Huauchinango
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2311114355,19.80446534,-97.38960008,812110,Chignautla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2361040965,18.38141115,-97.26954738,812110,Ajalpan
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2761196133,19.21944406,-97.82310652,812110,Nopalucan
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2312316122,19.80621192,-97.39039217,812110,Chignautla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2761076787,19.5995143,-97.61720725,812110,Cuyoaco
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2227760371,18.46349206,-97.83154984,812110,Ixcaquixtla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2211536185,19.15092361,-98.26372888,812110,Cuautlancingo
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2441026599,18.91210576,-98.4245236,812110,Atlixco
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2431282657,18.60418562,-98.46495638,812110,Izúcar de Matamoros
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2821306249,19.37851914,-97.61777874,812110,Oriental
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2311118892,19.80520571,-97.39482693,812110,Chignautla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2223484502,19.15076141,-98.25606778,812110,Cuautlancingo
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2311495915,19.80608419,-97.39432399,812110,Chignautla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2751067248,18.09012487,-98.12310342,812110,Guadalupe
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,7751730639,20.18159787,-98.07141511,812110,Huauchinango
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2231086515,18.9047017,-97.89489282,812110,Mixtla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2361101777,18.37813991,-97.2516132,812110,Ajalpan
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2361311169,18.3796757,-97.2568416,812110,Ajalpan
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2431124816,18.57397726,-98.25560611,812110,Ahuatlán
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,9531725320,18.08593454,-98.12169821,812110,Guadalupe
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2321355447,19.93845987,-97.29073735,812110,Hueytamalco
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,5521481271,19.13974766,-98.24041162,812110,Cuautlancingo
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,5578645519,19.88330566,-97.44728775,812110,Hueyapan
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2491522757,18.99832117,-97.64544703,812110,General Felipe Ángeles
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2361077108,18.38019249,-97.25263404,812110,Ajalpan
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2441502883,18.91592363,-98.42634933,812110,Atlixco
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2211044405,19.28756566,-97.34681329,812110,Guadalupe Victoria
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2361095833,18.36693583,-97.25638373,812110,Ajalpan
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2821310633,19.2867959,-97.34431873,812110,Guadalupe Victoria
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2821111742,19.28483308,-97.34455947,812110,Guadalupe Victoria
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2331531724,20.02697941,-97.69875516,812110,Hueytlalpan
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2311542790,19.81985119,-97.38629014,812110,Chignautla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2212386814,19.0921887,-98.24311683,812110,Cuautlancingo
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,7979774555,19.82386133,-98.02357787,812110,Chignahuapan
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2361127214,18.37647997,-97.25370948,812110,Ajalpan
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2441203091,18.74883091,-98.49051128,812110,Huaquechula
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,9531128056,18.09325988,-98.12193099,812110,Guadalupe
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2441308720,18.90961244,-98.44679507,812110,Atlixco
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,5545830684,19.94218087,-97.29117836,812110,Hueytamalco
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,5534696147,18.54553591,-98.50769771,812110,Izúcar de Matamoros
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2441473677,18.66980974,-98.45991682,812110,Izúcar de Matamoros
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2271175818,19.16708971,-98.40365499,812110,Huejotzingo
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2223241549,18.9703737,-98.3362553,812110,Ocoyucan
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2215853500,19.5572697,-97.64791993,812110,Ocotepec
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2226302740,18.99754953,-97.45961929,812110,Chalchicomula de Sesma
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,9535378979,19.24852367,-97.22655932,812110,Chilchotla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2271196579,19.16281996,-98.41192824,812110,Huejotzingo
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2271164910,19.14234958,-98.45663249,812110,Domingo Arenas
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2751112214,18.20914428,-98.25977156,812110,Chinantla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2227714234,18.99116989,-97.45854589,812110,Chalchicomula de Sesma
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2271077833,19.16452322,-98.40393942,812110,Huejotzingo
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2211485428,18.99869299,-98.33287419,812110,Ocoyucan
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2491054442,18.87473743,-97.54560979,812110,Palmar de Bravo
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,5534672568,19.24949471,-97.18380657,812110,Chilchotla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2491131890,18.81606124,-97.51020604,812110,Palmar de Bravo
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2821278288,19.24962227,-97.22653996,812110,Chilchotla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2761170139,19.15634433,-97.89535409,812110,Nopalucan
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2451226107,19.0985495,-97.53129507,812110,Aljojuca
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2431062202,18.58981295,-98.47356425,812110,Izúcar de Matamoros
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2281750680,19.04943875,-98.42862592,812110,Nealtican
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2471741343,19.22112894,-97.82488347,812110,Nopalucan
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,7751913620,20.27028758,-98.15278982,812110,Pahuatlán
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2331306555,20.02019507,-97.5227972,812110,Cuetzalan del Progreso
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2226683628,18.99572051,-98.21902773,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2228947441,18.99617308,-98.25096574,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2224478153,18.99135879,-98.19558043,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2227585769,19.06237187,-98.13206943,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2211801250,19.06873134,-98.11740297,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2223254044,19.07799612,-98.2468404,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2214227142,18.98770054,-98.22960924,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2226650200,18.98695388,-98.22923472,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2227353223,19.10479588,-98.224014,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2211096482,18.95387582,-98.23462144,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2220773777,18.98714886,-98.25533376,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2227092290,18.95306711,-98.23795122,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2226689658,19.04788225,-98.16516767,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2229088612,19.09678305,-98.17748241,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2223556309,18.98824526,-98.22619797,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2228354630,19.10474944,-98.18893993,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2224941710,19.10572677,-98.18828391,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2225048698,18.9729305,-98.23805324,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2221458213,18.98336488,-98.22771117,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2229291697,18.97496832,-98.22742673,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2228479662,18.96726134,-98.2749189,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2228142842,19.07830749,-98.24760867,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2214198730,19.07492389,-98.13280614,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2229802373,19.0769796,-98.25510465,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2226113925,18.96055631,-98.26473731,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2224606217,18.96645412,-98.24856985,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2225079986,18.99071537,-98.21201709,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2221366047,19.07526913,-98.12781268,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2215686711,19.77004862,-97.55371627,812110,Zaragoza
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2311077004,19.84694114,-97.49764585,812110,Tlatlauquitepec
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2331110923,19.69712738,-97.532386,812110,Tlatlauquitepec
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2331035993,19.82546778,-97.5189878,812110,Tlatlauquitepec
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2361029257,18.33539345,-97.24627052,812110,Zinacatepec
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,7661020575,19.84701208,-97.49835788,812110,Tlatlauquitepec
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2225283987,19.06010485,-98.14515666,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2231125375,19.85825071,-97.4987389,812110,Tlatlauquitepec
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2331474060,19.84688496,-97.4971697,812110,Tlatlauquitepec
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2228091404,19.02836898,-98.14020776,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2331140363,19.86239621,-97.5977606,812110,Zacapoaxtla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2331073151,19.86842847,-97.57425892,812110,Zacapoaxtla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2382399541,18.45802884,-97.42944936,812110,Tehuacán
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2381624645,18.47052496,-97.38927558,812110,Tehuacán
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2225041296,19.09932443,-98.22981756,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2371131250,18.75876967,-97.71238835,812110,Yehualtepec
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2212634174,19.10026994,-98.21212569,812110,Puebla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2331150592,19.91049599,-97.59255805,812110,Zacapoaxtla
ESTETICA SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2731130478,18.88513111,-97.82742339,812110,Tochtepec
